pair,ts,direction,reason
EURCHF,2024-11-05 23:00:00+00:00,-1,invalid_sl
EURCHF,2024-11-17 22:14:00+00:00,1,invalid_sl
EURCHF,2024-12-01 22:30:00+00:00,-1,invalid_sl
EURCHF,2024-12-06 00:21:00+00:00,-1,position_open
EURCHF,2024-12-13 21:59:00+00:00,1,invalid_sl
EURCHF,2024-12-26 03:04:00+00:00,-1,position_open
EURCHF,2024-12-26 03:37:00+00:00,1,position_open
EURCHF,2024-12-26 07:43:00+00:00,-1,position_open
EURCHF,2024-12-26 10:59:00+00:00,1,position_open
EURCHF,2024-12-30 00:00:00+00:00,1,invalid_sl
EURCHF,2025-01-02 20:36:00+00:00,1,position_open
EURCHF,2025-01-02 22:59:00+00:00,-1,position_open
EURCHF,2025-01-02 23:18:00+00:00,1,position_open
EURCHF,2025-01-03 02:03:00+00:00,-1,position_open
EURCHF,2025-01-03 03:58:00+00:00,1,position_open
EURCHF,2025-01-03 06:45:00+00:00,-1,position_open
EURCHF,2025-01-03 12:00:00+00:00,1,position_open
EURCHF,2025-01-03 14:34:00+00:00,1,position_open
EURCHF,2025-01-03 15:34:00+00:00,-1,position_open
EURCHF,2025-01-03 16:10:00+00:00,1,position_open
EURCHF,2025-01-03 18:21:00+00:00,1,position_open
EURCHF,2025-01-05 23:49:00+00:00,1,position_open
EURCHF,2025-01-10 02:37:00+00:00,1,position_open
EURCHF,2025-01-10 04:36:00+00:00,1,position_open
EURCHF,2025-01-10 06:29:00+00:00,-1,position_open
EURCHF,2025-01-10 08:11:00+00:00,1,position_open
EURCHF,2025-01-30 13:15:00+00:00,-1,invalid_sl
EURCHF,2025-02-03 21:19:00+00:00,-1,invalid_sl
EURCHF,2025-02-12 14:30:00+00:00,1,invalid_sl
EURCHF,2025-02-12 22:19:00+00:00,-1,invalid_sl
EURCHF,2025-02-19 03:51:00+00:00,-1,position_open
EURCHF,2025-02-19 04:06:00+00:00,1,position_open
EURCHF,2025-02-19 04:39:00+00:00,-1,position_open
EURCHF,2025-02-19 07:00:00+00:00,-1,invalid_sl
EURCHF,2025-03-02 23:04:00+00:00,1,invalid_sl
EURCHF,2025-03-10 23:08:00+00:00,-1,position_open
EURCHF,2025-04-06 21:28:00+00:00,-1,invalid_sl
EURCHF,2025-04-23 04:52:00+00:00,-1,position_open
EURCHF,2025-04-23 22:00:00+00:00,-1,position_open
EURCHF,2025-05-07 22:46:00+00:00,1,invalid_sl
EURCHF,2025-05-13 12:29:00+00:00,1,invalid_sl
EURCHF,2025-05-22 23:13:00+00:00,-1,invalid_sl
EURCHF,2025-05-27 00:33:00+00:00,-1,position_open
EURCHF,2025-06-10 22:00:00+00:00,-1,invalid_sl
EURCHF,2025-06-16 00:00:00+00:00,1,invalid_sl
EURCHF,2025-06-16 21:30:00+00:00,-1,invalid_sl
EURCHF,2025-06-17 05:16:00+00:00,1,invalid_sl
EURCHF,2025-06-17 15:41:00+00:00,-1,invalid_sl
EURCHF,2025-07-10 21:04:00+00:00,1,invalid_sl
EURCHF,2025-07-11 08:54:00+00:00,1,invalid_sl
EURCHF,2025-07-17 12:30:00+00:00,-1,invalid_sl
EURCHF,2025-07-21 03:45:00+00:00,1,invalid_sl
EURCHF,2025-07-28 12:00:00+00:00,-1,invalid_sl
EURCHF,2025-08-04 20:59:00+00:00,1,invalid_sl
EURCHF,2025-08-05 06:00:00+00:00,1,invalid_sl
EURCHF,2025-08-07 05:54:00+00:00,1,invalid_sl
EURCHF,2025-08-11 22:00:00+00:00,-1,invalid_sl
EURCHF,2025-08-28 23:28:00+00:00,1,position_open
EURCHF,2025-09-02 22:52:00+00:00,1,position_open
EURCHF,2025-09-04 01:17:00+00:00,-1,position_open
EURCHF,2025-09-04 01:37:00+00:00,1,position_open
EURCHF,2025-09-04 02:19:00+00:00,-1,position_open
EURCHF,2025-09-04 04:41:00+00:00,-1,position_open
EURCHF,2025-09-11 19:58:00+00:00,1,position_open
EURCHF,2025-09-14 23:01:00+00:00,-1,position_open
EURCHF,2025-09-15 02:08:00+00:00,1,position_open
EURCHF,2025-09-15 05:38:00+00:00,-1,position_open
EURCHF,2025-09-15 06:17:00+00:00,1,position_open
EURCHF,2025-09-15 22:31:00+00:00,1,position_open
EURCHF,2025-09-16 01:01:00+00:00,-1,position_open
EURCHF,2025-09-16 02:09:00+00:00,1,position_open
EURCHF,2025-09-16 05:06:00+00:00,-1,invalid_sl
EURCHF,2025-09-23 18:22:00+00:00,-1,invalid_sl
EURCHF,2025-09-24 06:01:00+00:00,-1,invalid_sl
EURCHF,2025-09-29 21:28:00+00:00,-1,invalid_sl
EURCHF,2025-11-05 19:59:00+00:00,-1,invalid_sl
EURCHF,2025-11-06 13:00:00+00:00,1,invalid_sl
EURCHF,2025-11-07 02:18:00+00:00,-1,invalid_sl
EURCHF,2025-11-12 00:00:00+00:00,1,invalid_sl
EURCHF,2025-11-12 02:51:00+00:00,-1,invalid_sl
EURCHF,2025-11-16 22:50:00+00:00,1,invalid_sl
EURCHF,2025-11-25 18:58:00+00:00,-1,position_open
EURCHF,2025-11-25 23:36:00+00:00,1,invalid_sl
EURCHF,2025-12-02 06:04:00+00:00,1,position_open
EURCHF,2025-12-02 07:46:00+00:00,-1,position_open
EURCHF,2025-12-08 01:33:00+00:00,-1,position_open
EURCHF,2025-12-08 06:20:00+00:00,1,position_open
EURCHF,2025-12-11 23:00:00+00:00,-1,invalid_sl
EURCHF,2025-12-15 00:47:00+00:00,1,invalid_sl
EURCHF,2025-12-29 16:25:00+00:00,-1,invalid_sl
EURCHF,2025-12-30 02:44:00+00:00,1,position_open
EURCHF,2025-12-30 04:01:00+00:00,-1,position_open
EURCHF,2025-12-30 07:53:00+00:00,-1,position_open
EURCHF,2025-12-30 08:30:00+00:00,1,position_open
EURCHF,2025-12-31 03:11:00+00:00,1,invalid_sl
EURCHF,2025-12-31 04:21:00+00:00,1,invalid_sl
EURCHF,2026-01-02 03:53:00+00:00,1,position_open
EURCHF,2026-01-12 23:45:00+00:00,1,invalid_sl
EURCHF,2026-02-02 18:01:00+00:00,-1,invalid_sl
EURCHF,2026-02-03 03:31:00+00:00,-1,invalid_sl
EURCHF,2026-02-22 23:58:00+00:00,-1,position_open
EURCHF,2026-02-26 07:28:00+00:00,-1,invalid_sl
EURCHF,2026-03-02 03:44:00+00:00,1,position_open
EURCHF,2026-03-09 02:52:00+00:00,1,position_open
EURCHF,2026-03-09 05:10:00+00:00,-1,position_open
EURCHF,2026-03-09 06:00:00+00:00,1,position_open
EURCHF,2026-03-23 00:29:00+00:00,1,position_open
EURCHF,2026-03-23 01:12:00+00:00,1,position_open
EURCHF,2026-03-23 06:29:00+00:00,-1,position_open
EURCHF,2026-03-24 08:15:00+00:00,-1,invalid_sl
EURCHF,2026-04-01 18:05:00+00:00,-1,position_open
EURCHF,2026-04-01 19:58:00+00:00,1,position_open
EURCHF,2026-04-01 20:29:00+00:00,-1,position_open
EURCHF,2026-04-01 23:57:00+00:00,-1,position_open
EURCHF,2026-04-02 03:24:00+00:00,1,position_open
EURCHF,2026-04-02 13:09:00+00:00,-1,position_open
EURCHF,2026-04-14 22:39:00+00:00,1,position_open
EURCHF,2026-04-15 01:57:00+00:00,-1,invalid_sl
EURCHF,2026-04-15 04:26:00+00:00,-1,invalid_sl
EURCHF,2026-04-16 20:59:00+00:00,1,invalid_sl
EURCHF,2026-04-20 23:37:00+00:00,1,position_open
EURCHF,2026-04-21 02:28:00+00:00,1,position_open
EURCHF,2026-04-21 05:50:00+00:00,-1,position_open
EURCHF,2026-04-21 07:38:00+00:00,-1,position_open
EURCHF,2026-04-21 08:03:00+00:00,-1,position_open
EURCHF,2026-04-22 02:12:00+00:00,1,invalid_sl
EURCHF,2026-04-26 21:39:00+00:00,1,invalid_sl
EURCHF,2026-05-01 08:06:00+00:00,1,position_open
EURCHF,2026-05-01 10:30:00+00:00,-1,position_open
EURCHF,2026-05-01 12:27:00+00:00,-1,position_open
EURCHF,2026-05-01 12:58:00+00:00,1,position_open
EURCHF,2026-05-06 01:01:00+00:00,1,position_open
EURCHF,2026-05-07 09:55:00+00:00,1,invalid_sl
EURCHF,2026-05-19 05:37:00+00:00,1,invalid_sl
EURCHF,2026-05-24 22:00:00+00:00,1,invalid_sl
EURCHF,2026-05-27 00:40:00+00:00,-1,position_open
EURCHF,2026-05-27 23:51:00+00:00,1,invalid_sl
EURCHF,2026-05-29 01:37:00+00:00,-1,invalid_sl
EURCHF,2026-06-04 18:28:00+00:00,-1,position_open
EURCHF,2026-06-09 22:51:00+00:00,1,position_open
EURCHF,2026-06-12 18:09:00+00:00,1,position_open
EURCHF,2026-06-12 19:50:00+00:00,1,position_open
EURCHF,2026-06-12 20:36:00+00:00,-1,position_open
EURCHF,2026-06-16 20:31:00+00:00,1,position_open
EURCHF,2026-06-16 21:20:00+00:00,-1,position_open
EURCHF,2026-06-16 23:16:00+00:00,1,position_open
EURCHF,2026-06-17 00:50:00+00:00,-1,position_open
EURCHF,2026-06-17 18:00:00+00:00,-1,invalid_sl
EURCHF,2026-06-19 07:01:00+00:00,-1,invalid_sl
EURCHF,2026-06-22 04:36:00+00:00,1,invalid_sl
EURCHF,2026-06-22 13:00:00+00:00,1,invalid_sl
EURCHF,2026-06-30 04:48:00+00:00,1,invalid_sl
EURCAD,2024-01-17 22:47:00+00:00,-1,invalid_sl
EURCAD,2024-01-26 00:04:00+00:00,1,invalid_sl
EURCAD,2024-02-02 05:55:00+00:00,1,invalid_sl
EURCAD,2024-02-14 02:41:00+00:00,1,position_open
EURCAD,2024-02-14 03:07:00+00:00,-1,position_open
EURCAD,2024-02-15 10:54:00+00:00,1,position_open
EURCAD,2024-02-19 04:51:00+00:00,-1,invalid_sl
EURCAD,2024-02-21 00:00:00+00:00,1,invalid_sl
EURCAD,2024-02-27 13:46:00+00:00,-1,position_open
EURCAD,2024-03-03 22:58:00+00:00,1,invalid_sl
EURCAD,2024-03-29 09:13:00+00:00,1,invalid_sl
EURCAD,2024-04-03 14:30:00+00:00,1,invalid_sl
EURCAD,2024-04-08 06:00:00+00:00,1,invalid_sl
EURCAD,2024-04-11 16:54:00+00:00,1,invalid_sl
EURCAD,2024-04-24 23:17:00+00:00,1,position_open
EURCAD,2024-05-27 21:47:00+00:00,-1,position_open
EURCAD,2024-05-27 22:54:00+00:00,1,position_open
EURCAD,2024-05-28 00:13:00+00:00,1,position_open
EURCAD,2024-05-30 14:38:00+00:00,-1,invalid_sl
EURCAD,2024-06-11 18:44:00+00:00,-1,invalid_sl
EURCAD,2024-06-19 02:36:00+00:00,-1,invalid_sl
EURCAD,2024-06-25 17:27:00+00:00,1,position_open
EURCAD,2024-06-25 18:12:00+00:00,1,position_open
EURCAD,2024-06-25 23:46:00+00:00,-1,position_open
EURCAD,2024-06-26 00:53:00+00:00,1,position_open
EURCAD,2024-06-26 03:05:00+00:00,-1,position_open
EURCAD,2024-06-26 09:57:00+00:00,-1,position_open
EURCAD,2024-06-26 11:21:00+00:00,1,position_open
EURCAD,2024-06-26 13:24:00+00:00,-1,position_open
EURCAD,2024-06-26 14:50:00+00:00,1,position_open
EURCAD,2024-06-26 21:21:00+00:00,-1,position_open
EURCAD,2024-06-26 22:54:00+00:00,1,position_open
EURCAD,2024-06-27 06:30:00+00:00,-1,position_open
EURCAD,2024-06-27 11:12:00+00:00,1,position_open
EURCAD,2024-06-27 21:00:00+00:00,1,invalid_sl
EURCAD,2024-08-06 21:05:00+00:00,1,invalid_sl
EURCAD,2024-08-23 04:23:00+00:00,1,invalid_sl
EURCAD,2024-08-23 16:39:00+00:00,-1,invalid_sl
EURCAD,2024-08-26 22:41:00+00:00,1,invalid_sl
EURCAD,2024-09-23 06:42:00+00:00,-1,invalid_sl
EURCAD,2024-10-04 01:44:00+00:00,1,position_open
EURCAD,2024-10-07 06:00:00+00:00,1,invalid_sl
EURCAD,2024-10-09 05:03:00+00:00,-1,invalid_sl
EURCAD,2024-10-14 20:59:00+00:00,1,invalid_sl
EURCAD,2024-11-04 07:03:00+00:00,-1,position_open
EURCAD,2024-11-12 06:00:00+00:00,1,invalid_sl
EURCAD,2024-11-18 04:53:00+00:00,-1,position_open
EURCAD,2024-11-22 18:14:00+00:00,1,position_open
EURCAD,2024-11-22 20:20:00+00:00,1,position_open
EURCAD,2024-11-28 05:47:00+00:00,1,invalid_sl
EURCAD,2024-11-29 03:29:00+00:00,-1,invalid_sl
EURCAD,2024-12-06 04:31:00+00:00,1,invalid_sl
EURCAD,2024-12-16 00:00:00+00:00,1,invalid_sl
EURCAD,2024-12-20 11:06:00+00:00,1,invalid_sl
EURCAD,2024-12-26 00:09:00+00:00,-1,invalid_sl
EURCAD,2024-12-31 04:46:00+00:00,-1,invalid_sl
EURCAD,2025-01-15 00:41:00+00:00,-1,invalid_sl
EURCAD,2025-01-28 22:56:00+00:00,-1,invalid_sl
EURCAD,2025-01-31 17:08:00+00:00,1,invalid_sl
EURCAD,2025-02-03 14:50:00+00:00,-1,invalid_sl
EURCAD,2025-02-17 22:25:00+00:00,-1,invalid_sl
EURCAD,2025-02-18 17:58:00+00:00,-1,invalid_sl
EURCAD,2025-02-21 01:00:00+00:00,-1,invalid_sl
EURCAD,2025-03-10 20:59:00+00:00,1,invalid_sl
EURCAD,2025-03-10 22:00:00+00:00,-1,invalid_sl
EURCAD,2025-03-18 21:57:00+00:00,-1,invalid_sl
EURCAD,2025-03-24 20:59:00+00:00,1,position_open
EURCAD,2025-04-02 20:13:00+00:00,-1,invalid_sl
EURCAD,2025-04-07 21:51:00+00:00,-1,position_open
EURCAD,2025-04-16 15:40:00+00:00,-1,position_open
EURCAD,2025-04-16 19:14:00+00:00,1,position_open
EURCAD,2025-04-18 10:23:00+00:00,-1,position_open
EURCAD,2025-05-05 20:59:00+00:00,1,invalid_sl
EURCAD,2025-05-19 21:58:00+00:00,-1,invalid_sl
EURCAD,2025-06-04 22:00:00+00:00,-1,invalid_sl
EURCAD,2025-06-08 21:30:00+00:00,-1,invalid_sl
EURCAD,2025-06-12 08:38:00+00:00,1,invalid_sl
EURCAD,2025-07-01 20:59:00+00:00,1,invalid_sl
EURCAD,2025-07-11 17:13:00+00:00,-1,invalid_sl
EURCAD,2025-07-18 04:47:00+00:00,-1,invalid_sl
EURCAD,2025-08-06 23:00:00+00:00,1,invalid_sl
EURCAD,2025-09-01 22:00:00+00:00,-1,invalid_sl
EURCAD,2025-09-03 18:37:00+00:00,-1,position_open
EURCAD,2025-09-03 20:12:00+00:00,-1,position_open
EURCAD,2025-09-04 22:58:00+00:00,-1,position_open
EURCAD,2025-09-05 19:52:00+00:00,-1,position_open
EURCAD,2025-09-12 10:57:00+00:00,1,invalid_sl
EURCAD,2025-09-14 21:30:00+00:00,-1,invalid_sl
EURCAD,2025-09-24 00:42:00+00:00,-1,position_open
EURCAD,2025-10-23 21:05:00+00:00,1,invalid_sl
EURCAD,2025-11-05 23:16:00+00:00,1,position_open
EURCAD,2025-11-07 00:51:00+00:00,-1,position_open
EURCAD,2025-11-07 01:36:00+00:00,1,position_open
EURCAD,2025-11-07 02:16:00+00:00,1,position_open
EURCAD,2025-11-07 04:34:00+00:00,-1,position_open
EURCAD,2025-11-07 09:57:00+00:00,1,position_open
EURCAD,2025-11-11 23:00:00+00:00,1,invalid_sl
EURCAD,2025-11-19 23:00:00+00:00,-1,invalid_sl
EURCAD,2025-11-21 03:18:00+00:00,1,position_open
EURCAD,2025-11-28 21:40:00+00:00,-1,invalid_sl
EURCAD,2025-12-04 02:36:00+00:00,1,invalid_sl
EURCAD,2025-12-09 00:54:00+00:00,1,position_open
EURCAD,2025-12-10 22:00:00+00:00,1,invalid_sl
EURCAD,2025-12-24 01:13:00+00:00,1,position_open
EURCAD,2025-12-24 20:45:00+00:00,1,invalid_sl
EURCAD,2025-12-26 00:01:00+00:00,1,invalid_sl
EURCAD,2025-12-28 23:36:00+00:00,1,position_open
EURCAD,2026-01-14 01:00:00+00:00,1,invalid_sl
EURCAD,2026-01-20 00:54:00+00:00,-1,invalid_sl
EURCAD,2026-01-20 15:21:00+00:00,1,invalid_sl
EURCAD,2026-01-22 02:37:00+00:00,-1,position_open
EURCAD,2026-01-22 05:55:00+00:00,-1,position_open
EURCAD,2026-01-29 23:31:00+00:00,1,invalid_sl
EURCAD,2026-02-01 23:00:00+00:00,-1,invalid_sl
EURCAD,2026-02-04 01:31:00+00:00,1,position_open
EURCAD,2026-02-04 17:48:00+00:00,-1,position_open
EURCAD,2026-02-04 19:01:00+00:00,1,position_open
EURCAD,2026-02-04 20:07:00+00:00,1,position_open
EURCAD,2026-02-04 21:12:00+00:00,-1,position_open
EURCAD,2026-02-05 21:59:00+00:00,1,invalid_sl
EURCAD,2026-02-11 01:57:00+00:00,-1,position_open
EURCAD,2026-02-17 00:57:00+00:00,-1,position_open
EURCAD,2026-02-17 06:57:00+00:00,1,position_open
EURCAD,2026-02-17 08:15:00+00:00,-1,position_open
EURCAD,2026-02-17 09:28:00+00:00,1,position_open
EURCAD,2026-03-11 03:00:00+00:00,-1,invalid_sl
EURCAD,2026-03-12 19:04:00+00:00,-1,invalid_sl
EURCAD,2026-03-18 11:26:00+00:00,1,invalid_sl
EURCAD,2026-03-22 21:59:00+00:00,-1,invalid_sl
EURCAD,2026-04-06 03:19:00+00:00,1,invalid_sl
EURCAD,2026-04-06 14:38:00+00:00,1,invalid_sl
EURCAD,2026-04-06 16:25:00+00:00,-1,invalid_sl
EURCAD,2026-04-09 00:54:00+00:00,1,invalid_sl
EURCAD,2026-04-12 22:00:00+00:00,-1,invalid_sl
EURCAD,2026-04-13 05:55:00+00:00,1,invalid_sl
EURCAD,2026-04-15 20:59:00+00:00,1,invalid_sl
EURCAD,2026-04-15 22:00:00+00:00,-1,invalid_sl
EURCAD,2026-04-20 22:33:00+00:00,1,position_open
EURCAD,2026-04-21 00:18:00+00:00,-1,position_open
EURCAD,2026-04-21 05:44:00+00:00,1,position_open
EURCAD,2026-04-21 06:43:00+00:00,-1,position_open
EURCAD,2026-04-21 11:59:00+00:00,1,position_open
EURCAD,2026-04-21 20:09:00+00:00,-1,invalid_sl
EURCAD,2026-04-22 10:59:00+00:00,1,position_open
EURCAD,2026-04-22 11:21:00+00:00,-1,position_open
EURCAD,2026-04-26 23:51:00+00:00,-1,position_open
EURCAD,2026-04-27 00:26:00+00:00,1,position_open
EURCAD,2026-04-27 06:21:00+00:00,-1,position_open
EURCAD,2026-04-28 02:13:00+00:00,1,position_open
EURCAD,2026-05-12 11:42:00+00:00,-1,position_open
EURCAD,2026-05-17 23:00:00+00:00,1,position_open
EURCAD,2026-05-17 23:32:00+00:00,1,position_open
EURCAD,2026-05-18 19:01:00+00:00,-1,invalid_sl
EURCAD,2026-05-22 20:52:00+00:00,-1,invalid_sl
EURCAD,2026-05-25 20:59:00+00:00,1,invalid_sl
EURCAD,2026-05-26 00:03:00+00:00,-1,position_open
EURCAD,2026-05-26 03:27:00+00:00,1,position_open
EURCAD,2026-05-26 04:32:00+00:00,-1,position_open
EURCAD,2026-05-26 06:36:00+00:00,1,position_open
EURCAD,2026-05-26 08:37:00+00:00,-1,position_open
EURCAD,2026-05-26 09:38:00+00:00,1,position_open
EURCAD,2026-06-05 12:30:00+00:00,1,invalid_sl
EURCAD,2026-06-10 14:18:00+00:00,1,position_open
EURCAD,2026-06-16 22:00:00+00:00,-1,invalid_sl
EURCAD,2026-06-22 01:57:00+00:00,1,position_open
EURCAD,2026-06-22 06:06:00+00:00,-1,position_open
EURCAD,2026-06-22 06:39:00+00:00,1,position_open
EURCAD,2026-06-22 07:52:00+00:00,-1,position_open
EURCAD,2026-06-25 07:00:00+00:00,-1,invalid_sl
GBPAUD,2024-01-02 08:00:00+00:00,1,invalid_sl
GBPAUD,2024-01-02 23:00:00+00:00,-1,position_open
GBPAUD,2024-01-15 20:41:00+00:00,1,invalid_sl
GBPAUD,2024-01-19 07:56:00+00:00,-1,invalid_sl
GBPAUD,2024-01-29 18:12:00+00:00,1,position_open
GBPAUD,2024-01-29 19:03:00+00:00,1,position_open
GBPAUD,2024-01-29 19:22:00+00:00,-1,position_open
GBPAUD,2024-01-30 22:50:00+00:00,1,position_open
GBPAUD,2024-02-22 09:29:00+00:00,1,invalid_sl
GBPAUD,2024-02-29 21:59:00+00:00,1,invalid_sl
GBPAUD,2024-03-17 23:13:00+00:00,1,position_open
GBPAUD,2024-03-18 01:23:00+00:00,1,position_open
GBPAUD,2024-03-18 02:11:00+00:00,-1,position_open
GBPAUD,2024-03-18 07:22:00+00:00,1,position_open
GBPAUD,2024-03-18 08:57:00+00:00,-1,position_open
GBPAUD,2024-03-18 14:57:00+00:00,1,position_open
GBPAUD,2024-03-25 23:42:00+00:00,1,invalid_sl
GBPAUD,2024-03-28 22:01:00+00:00,-1,position_open
GBPAUD,2024-04-08 23:23:00+00:00,-1,position_open
GBPAUD,2024-04-28 23:01:00+00:00,1,position_open
GBPAUD,2024-04-29 20:28:00+00:00,-1,invalid_sl
GBPAUD,2024-05-06 07:26:00+00:00,1,invalid_sl
GBPAUD,2024-05-10 05:50:00+00:00,1,invalid_sl
GBPAUD,2024-05-14 20:06:00+00:00,-1,invalid_sl
GBPAUD,2024-05-23 23:50:00+00:00,-1,invalid_sl
GBPAUD,2024-05-27 19:29:00+00:00,-1,invalid_sl
GBPAUD,2024-05-29 20:59:00+00:00,1,invalid_sl
GBPAUD,2024-06-13 23:32:00+00:00,1,position_open
GBPAUD,2024-06-23 22:42:00+00:00,1,position_open
GBPAUD,2024-06-26 22:23:00+00:00,1,invalid_sl
GBPAUD,2024-07-03 01:29:00+00:00,1,invalid_sl
GBPAUD,2024-07-09 23:15:00+00:00,-1,invalid_sl
GBPAUD,2024-07-11 13:30:00+00:00,-1,invalid_sl
GBPAUD,2024-07-12 17:14:00+00:00,-1,invalid_sl
GBPAUD,2024-07-16 22:16:00+00:00,1,position_open
GBPAUD,2024-07-21 21:30:00+00:00,-1,invalid_sl
GBPAUD,2024-07-25 21:55:00+00:00,1,position_open
GBPAUD,2024-08-05 09:37:00+00:00,-1,invalid_sl
GBPAUD,2024-08-06 11:00:00+00:00,-1,position_open
GBPAUD,2024-08-06 21:59:00+00:00,1,position_open
GBPAUD,2024-08-08 12:30:00+00:00,1,invalid_sl
GBPAUD,2024-08-27 18:35:00+00:00,-1,position_open
GBPAUD,2024-08-27 22:44:00+00:00,1,position_open
GBPAUD,2024-08-29 20:55:00+00:00,1,position_open
GBPAUD,2024-09-02 00:31:00+00:00,-1,position_open
GBPAUD,2024-09-06 12:30:00+00:00,1,invalid_sl
GBPAUD,2024-09-12 11:42:00+00:00,1,position_open
GBPAUD,2024-09-12 12:26:00+00:00,-1,position_open
GBPAUD,2024-09-18 19:34:00+00:00,-1,position_open
GBPAUD,2024-09-18 20:05:00+00:00,1,position_open
GBPAUD,2024-09-23 12:04:00+00:00,-1,invalid_sl
GBPAUD,2024-09-26 22:11:00+00:00,1,position_open
GBPAUD,2024-09-26 23:26:00+00:00,-1,position_open
GBPAUD,2024-09-27 05:44:00+00:00,1,position_open
GBPAUD,2024-09-27 06:21:00+00:00,-1,position_open
GBPAUD,2024-09-27 19:40:00+00:00,-1,position_open
GBPAUD,2024-09-27 20:59:00+00:00,1,invalid_sl
GBPAUD,2024-10-09 18:00:00+00:00,-1,invalid_sl
GBPAUD,2024-10-14 01:13:00+00:00,1,position_open
GBPAUD,2024-10-14 03:33:00+00:00,-1,position_open
GBPAUD,2024-10-14 06:24:00+00:00,1,position_open
GBPAUD,2024-10-15 17:25:00+00:00,1,position_open
GBPAUD,2024-10-16 04:11:00+00:00,-1,invalid_sl
GBPAUD,2024-10-21 13:40:00+00:00,-1,position_open
GBPAUD,2024-10-29 23:29:00+00:00,1,invalid_sl
GBPAUD,2024-10-30 00:27:00+00:00,-1,position_open
GBPAUD,2024-11-01 17:02:00+00:00,1,invalid_sl
GBPAUD,2024-11-11 10:04:00+00:00,1,position_open
GBPAUD,2024-11-12 23:00:00+00:00,1,position_open
GBPAUD,2024-11-28 13:04:00+00:00,1,position_open
GBPAUD,2024-11-28 14:08:00+00:00,-1,position_open
GBPAUD,2024-12-03 00:21:00+00:00,1,invalid_sl
GBPAUD,2024-12-09 22:25:00+00:00,-1,invalid_sl
GBPAUD,2024-12-18 00:34:00+00:00,1,position_open
GBPAUD,2024-12-24 11:11:00+00:00,1,invalid_sl
GBPAUD,2025-01-02 22:57:00+00:00,-1,invalid_sl
GBPAUD,2025-01-28 22:06:00+00:00,1,invalid_sl
GBPAUD,2025-02-05 22:04:00+00:00,1,invalid_sl
GBPAUD,2025-02-11 04:42:00+00:00,-1,position_open
GBPAUD,2025-02-19 08:39:00+00:00,1,position_open
GBPAUD,2025-02-19 10:19:00+00:00,-1,position_open
GBPAUD,2025-02-19 12:16:00+00:00,-1,position_open
GBPAUD,2025-02-19 14:09:00+00:00,1,position_open
GBPAUD,2025-02-24 13:20:00+00:00,-1,invalid_sl
GBPAUD,2025-02-26 05:31:00+00:00,-1,invalid_sl
GBPAUD,2025-02-28 18:54:00+00:00,-1,position_open
GBPAUD,2025-02-28 19:30:00+00:00,1,position_open
GBPAUD,2025-02-28 20:26:00+00:00,-1,position_open
GBPAUD,2025-03-04 07:07:00+00:00,-1,invalid_sl
GBPAUD,2025-03-09 23:17:00+00:00,1,invalid_sl
GBPAUD,2025-03-18 22:19:00+00:00,-1,position_open
GBPAUD,2025-05-05 05:39:00+00:00,-1,invalid_sl
GBPAUD,2025-05-14 20:32:00+00:00,-1,invalid_sl
GBPAUD,2025-05-22 23:16:00+00:00,1,position_open
GBPAUD,2025-05-23 01:19:00+00:00,-1,position_open
GBPAUD,2025-05-26 22:01:00+00:00,-1,invalid_sl
GBPAUD,2025-06-23 08:30:00+00:00,-1,invalid_sl
GBPAUD,2025-06-25 07:51:00+00:00,1,invalid_sl
GBPAUD,2025-07-14 22:53:00+00:00,1,position_open
GBPAUD,2025-07-15 01:10:00+00:00,1,position_open
GBPAUD,2025-07-25 20:58:00+00:00,-1,invalid_sl
GBPAUD,2025-08-06 22:42:00+00:00,-1,position_open
GBPAUD,2025-08-27 14:40:00+00:00,-1,invalid_sl
GBPAUD,2025-09-01 23:00:00+00:00,-1,position_open
GBPAUD,2025-09-01 23:28:00+00:00,-1,position_open
GBPAUD,2025-09-02 01:00:00+00:00,-1,position_open
GBPAUD,2025-09-09 22:34:00+00:00,1,position_open
GBPAUD,2025-09-10 00:14:00+00:00,-1,position_open
GBPAUD,2025-09-10 22:28:00+00:00,1,invalid_sl
GBPAUD,2025-09-11 11:55:00+00:00,1,invalid_sl
GBPAUD,2025-09-16 11:53:00+00:00,-1,invalid_sl
GBPAUD,2025-09-22 06:30:00+00:00,1,invalid_sl
GBPAUD,2025-09-28 23:14:00+00:00,1,position_open
GBPAUD,2025-09-29 22:26:00+00:00,1,invalid_sl
GBPAUD,2025-10-02 20:53:00+00:00,1,position_open
GBPAUD,2025-11-06 23:00:00+00:00,-1,invalid_sl
GBPAUD,2025-11-07 03:26:00+00:00,1,position_open
GBPAUD,2025-11-19 09:35:00+00:00,-1,position_open
GBPAUD,2025-11-27 01:10:00+00:00,-1,position_open
GBPAUD,2025-12-03 02:16:00+00:00,-1,position_open
GBPAUD,2025-12-03 03:31:00+00:00,-1,position_open
GBPAUD,2025-12-03 07:37:00+00:00,1,position_open
GBPAUD,2025-12-08 12:03:00+00:00,1,invalid_sl
GBPAUD,2025-12-15 10:03:00+00:00,1,invalid_sl
GBPAUD,2025-12-15 23:27:00+00:00,-1,position_open
GBPAUD,2025-12-18 02:30:00+00:00,-1,invalid_sl
GBPAUD,2025-12-26 00:27:00+00:00,-1,position_open
GBPAUD,2025-12-26 00:58:00+00:00,1,position_open
